Ad_Post_Date,Ad_Views,Address,Agency,District,ID,Link,Price,Price_Unit,Property_Type,Seller,Seller_Contact,Seller_Email,Title
"Sep 8, 2021",74,Manamaiju,Smart D Estate,Kathmandu,NH14148,https://www.nepalhomes.com/detail/house-for-sale-at-manamaiju,3.8 Cr,NA,House,Prasanna Dharel,9861589682,info@smartdestate.com,House for sale at Manamaiju
"Sep 8, 2021",170,Narayanthan,Nepal Real Estate Solution,Kathmandu,NH14153,https://www.nepalhomes.com/detail/luxurious-house-for-sale-near-budhanilkantha-school,10.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Luxurious house for sale near Budhanilkantha School
"Sep 9, 2021",164,Duwakot,ghar jagga,Bhaktapur,NH14157,https://www.nepalhomes.com/detail/commercial-land-for-sale-in-duwakot-bhaktapur,75 Lac,NA,Land,,9887064944,gharjagga58@gmail.com,"Commercial land for sale in Duwakot, Bhaktapur"
"Sep 8, 2021",851,Balkumari,Nepal Real Estate Solution,Lalitpur,NH14155,https://www.nepalhomes.com/detail/semi-furnished-apartment-for-sale-in-westar-residency-balkumari,2.2 Cr,NA,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,"Semi furnished apartment for sale in Westar Residency, Balkumari"
"Sep 8, 2021",180,Sanepa,Nepal Real Estate Solution,Lalitpur,NH14150,https://www.nepalhomes.com/detail/bungalow-for-sale-in-sanepa,6.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Bungalow for sale in Sanepa
"Sep 8, 2021",146,Bhelpa,Nepal Real Estate Solution,Lalitpur,NH14151,https://www.nepalhomes.com/detail/house-on-sale-in-bhelpa-satdobato,2.65 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"House on sale in Bhelpa, Satdobato"
"Sep 6, 2021",256,Chandol,Kalpana Dhakal,Kathmandu,NH14130,https://www.nepalhomes.com/detail/flat-for-rent-in-chandol,"28,000",m,Flats,,9847218006,krishnadhakal2009@gmail.com,Flat for rent in Chandol
"Sep 6, 2021",97,Thulobharyang,Fyafulla Real Estate Services,Kathmandu,NH14135,https://www.nepalhomes.com/detail/land-for-sale-in-thulobharyang,40 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Land for sale in Thulobharyang
"Sep 7, 2021",183,Thaiba,Fyafulla Real Estate Services,Lalitpur,NH14140,https://www.nepalhomes.com/detail/house-for-sale-at-thaiba-lalitpur,1.25 Cr,NA,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"House for sale at Thaiba, Lalitpur"
"Sep 6, 2021",57,Thankot,Smart D Estate,Kathmandu,NH14134,https://www.nepalhomes.com/detail/residential-land-on-sale-at-thankot,25 Lac,aana,Land,Prasanna Dharel,9861589682,info@smartdestate.com,Residential land on sale at Thankot
"Sep 7, 2021",248,Maitidevi,Ghar Jagga Bazar Realestate,Kathmandu,NH14145,https://www.nepalhomes.com/detail/house-for-sale-in-maitidevi,10.5 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,House for sale in Maitidevi
"Sep 7, 2021",69,Hattigaunda,Ghar Jagga Bazar Realestate,Kathmandu,NH14141,https://www.nepalhomes.com/detail/bungalow-house-on-sale-at-hattigauda,3.9 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Bungalow house on sale at Hattigauda
"Sep 7, 2021",149,Sukedhara,Ghar Jagga Bazar Realestate,Kathmandu,NH14143,https://www.nepalhomes.com/detail/house-for-sale-at-sukedhara-kathmandu,2.95 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"House for sale at Sukedhara, Kathmandu"
"Sep 7, 2021",144,Bishalnagar,Ghar Jagga Bazar Realestate,Kathmandu,NH14144,https://www.nepalhomes.com/detail/bungalow-house-for-rent-in-bishalnagar,2.5 Lac,m,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Bungalow house for rent in Bishalnagar
"Sep 4, 2021",133,Koteshwor,aryan malla,Kathmandu,NH14119,https://www.nepalhomes.com/detail/bungalow-style-house-for-rent-in-koteshwor,1.5 Lac,m,House,,980-1189696,aryanmalla19@gmail.com,Bungalow style house for rent in Koteshwor
"Sep 5, 2021",224,Chappal karkhana,Fyafulla Real Estate Services,Kathmandu,NH14126,https://www.nepalhomes.com/detail/semi-furnished-apartment-for-rent-in-chappal-karkhana,"45,000",m,Apartment,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Semi furnished apartment for rent in Chappal Karkhana
"Sep 5, 2021",192,Bhaisepati,Nepal Real Estate Solution,Lalitpur,NH14122,https://www.nepalhomes.com/detail/house-for-sale-at-gokul-awas-bhaisepati,4.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"House for sale at Gokul Awas,Bhaisepati"
"Sep 5, 2021",117,Ratopool,koshal Raj Regmi,Kathmandu,NH14124,https://www.nepalhomes.com/detail/house-for-rent-in-ratopool,1 Lac,m,House,,9851042758,4minds176@gmail.com,House for rent in Ratopool
"Sep 3, 2021",309,Tinchuli,Fyafulla Real Estate Services,Kathmandu,NH14115,https://www.nepalhomes.com/detail/shutter-for-rent-in-boudha-tinchuli,"45,000",m,Shop Space,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Shutter for rent in Boudha, Tinchuli"
"Sep 5, 2021",280,Bhaisepati,Nepal Real Estate Solution,Lalitpur,NH14121,https://www.nepalhomes.com/detail/house-on-sale-at-gokul-awas-bhaisepati,4.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"House on sale at Gokul Awas, Bhaisepati"
"Sep 3, 2021",171,Dhaneshwor,Fyafulla Real Estate Services,Kathmandu,NH14116,https://www.nepalhomes.com/detail/land-on-sale-in-dhaneshwor-tokha,42 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Land on sale in Dhaneshwor, Tokha"
"Sep 5, 2021",306,Buddhanagar,Nepalhomes,Kathmandu,NH14125,https://www.nepalhomes.com/detail/residential-flat-for-rent-at-buddhanagar-new-baneshwor,"40,000",m,Flats,,980-1189696,admin@nepalhomes.com,"Residential flat for rent at Buddhanagar, New Baneshwor"
"Sep 2, 2021",217,Mid Baneshwor,Suman Acharya,Kathmandu,NH14108,https://www.nepalhomes.com/detail/land-for-sale-in-sangam-chowk-mid-baneshwor,75 Lac,aana,Land,,9851111411,manandhar.kashyap@gmail.com,"Land for sale in Sangam Chowk, Mid Baneshwor"
"Sep 3, 2021",80,Basundhara,Ghar Jagga Bazar Realestate,Kathmandu,NH14113,https://www.nepalhomes.com/detail/residential-house-for-sale-at-basundhara,4 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential house for sale at Basundhara
"Sep 2, 2021",70,Thankot,Buddham Real Estate,Kathmandu,NH14106,https://www.nepalhomes.com/detail/land-for-sale-near-thankot-checkpost,14.5 Lac,aana,Land,Ramesh Khanal,9860326313,buddhamrealestate@gmail.com,Land for sale near Thankot Checkpost
"Sep 3, 2021",37,Shivanagar Tole,Nepalhomes,Chitwan,NH14111,https://www.nepalhomes.com/detail/land-for-sale-at-ratnanagar-chitwan,66 Lac,NA,Land,,980-1189696,admin@nepalhomes.com,"Land for sale at Ratnanagar, Chitwan"
"Sep 2, 2021",35,Golfutar,Nepal Real Estate Solution,Kathmandu,NH14096,https://www.nepalhomes.com/detail/fully-furnished-house-for-sale-in-golfutar,3.75 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Fully furnished house for sale in Golfutar
"Sep 2, 2021",141,Samakhusi,Ghar Jagga Bazar Realestate,Kathmandu,NH14107,https://www.nepalhomes.com/detail/fully-furnished-flat-for-rent-in-samakhusi,"40,000",m,Flats,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Fully furnished flat for rent in Samakhusi
"Sep 3, 2021",179,Jawalakhel,Ghar Jagga Bazar Realestate,Lalitpur,NH14112,https://www.nepalhomes.com/detail/commercial-building-for-sale-at-jawalakhel,30 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Commercial building for sale at Jawalakhel
"Aug 31, 2021",172,Chyasindol,Fyafulla Real Estate Services,Kathmandu,NH14085,https://www.nepalhomes.com/detail/new-house-on-sale-in-chyasindol-tokha,2.7 Cr,NA,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"New house on sale in Chyasindol, Tokha"
"Sep 1, 2021",140,Sanagaun,Nepal Real Estate Solution,Lalitpur,NH14091,https://www.nepalhomes.com/detail/house-on-sale-at-sanagaun-lubhu,3.05 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"House on sale at Sanagaun, Lubhu"
"Aug 31, 2021",193,Dallu,Smart D Estate,Kathmandu,NH14084,https://www.nepalhomes.com/detail/commercial-house-for-sale-in-dallu,4.5 Cr,NA,House,Prasanna Dharel,9861589682,info@smartdestate.com,Commercial house for sale in Dallu
"Sep 2, 2021",185,Machhapokhari,Nepal Real Estate Solution,Kathmandu,NH14092,https://www.nepalhomes.com/detail/commercial-building-for-sale-at-machhapokhari,4.85 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Commercial building for sale at Machhapokhari
"Aug 31, 2021",29,Dhapasi,Fyafulla Real Estate Services,Kathmandu,NH14086,https://www.nepalhomes.com/detail/land-on-sale-in-grande-dhapasi,37 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Land on sale in Grande, Dhapasi"
"Sep 2, 2021",92,Mandikhatar,Lucky Housing and Real Estate,Kathmandu,NH14094,https://www.nepalhomes.com/detail/modern-house-for-sale-in-mandikhatar,2.22 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,Modern house for sale in Mandikhatar
"Sep 2, 2021",294,Chunikhel,Lucky Housing and Real Estate,Kathmandu,NH14095,https://www.nepalhomes.com/detail/house-for-sale-near-karuna-hospital-chunikhel,2.05 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"House for sale near Karuna Hospital, Chunikhel"
"Aug 29, 2021",118,Chhauni,Suraj maharjan,Kathmandu,NH14061,https://www.nepalhomes.com/detail/house-for-sale-at-chhauni,85 Lac,NA,House,,980-1189696,kchhasuraj@gmail.com,House for sale at Chhauni
"Aug 30, 2021",88,Hetauda,Bhupendra Katuwal,Makwanpur,NH14079,https://www.nepalhomes.com/detail/land-on-sale-in-cement-road-hetauda,1 Cr,NA,Land,,980-1189696,bhup.katuwal7@gmail.com,"Land on sale in Cement Road, Hetauda"
"Aug 26, 2021",80,Budhanilkantha,Nepal Real Estate Solution,Kathmandu,NH14047,https://www.nepalhomes.com/detail/luxurious-house-on-sale-at-budhanilkantha,16.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Luxurious house on sale at Budhanilkantha
"Aug 27, 2021",56,Budhanilkantha,Nepal Real Estate Solution,Kathmandu,NH14053,https://www.nepalhomes.com/detail/bungalow-on-sale-at-budhanilkantha,4.8 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Bungalow on sale at Budhanilkantha
"Aug 26, 2021",153,Dhumbarahi,Hajurko Ghar Bari,Kathmandu,NH14048,https://www.nepalhomes.com/detail/semi-commercial-house-for-sale-at-dhumbarahi,6.9 Cr,NA,House,Kedar Ghising,9840872228,Hajurkogharbari@gmail.com,Semi commercial house for sale at Dhumbarahi
"Aug 27, 2021",172,Budhanilkantha,Nepal Real Estate Solution,Kathmandu,NH14054,https://www.nepalhomes.com/detail/bungalow-on-sale-at-hattigauda-budhanilkantha,5.2 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"Bungalow on sale at Hattigauda, Budhanilkantha"
"Aug 29, 2021",89,Mahendra Chowk,Gehendra Yadav,Morang,NH14056,https://www.nepalhomes.com/detail/land-on-sale-in-biratnagar,93.8 Lac,NA,Land,,980-1189696,togehendra@gmail.com,Land on sale in Biratnagar
"Aug 29, 2021",126,Dhobighat,Nepal Real Estate Solution,Lalitpur,NH14058,https://www.nepalhomes.com/detail/fully-furnished-apartment-for-rent-in-sunrise-towers-dhobighat,"65,000",m,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,"Fully furnished apartment for rent in Sunrise Towers, Dhobighat"
"Aug 25, 2021",146,Bafal,Fyafulla Real Estate Services,Kathmandu,NH14038,https://www.nepalhomes.com/detail/restaurant-and-cafe-on-sale-at-bafal,3 Lac,NA,Shop Space,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Restaurant and Cafe on sale at Bafal
"Aug 24, 2021",176,Bhaisepati,Sara Sewa Private Limited,Lalitpur,NH14032,https://www.nepalhomes.com/detail/house-on-sale-near-radio-nepal-tower-bhainsepati,3.8 Cr,NA,House,Unnati Khatiwada,9842341392,sarasewa43@gmail.com,"House on sale near Radio Nepal tower, Bhainsepati"
"Aug 24, 2021",266,Koteshwor,aryan malla,Kathmandu,NH14035,https://www.nepalhomes.com/detail/bungalow-house-for-sale-at-subhakamana-marg-koteshwor,4.5 Cr,NA,House,,980-1189696,aryanmalla19@gmail.com,"Bungalow house for sale at Subhakamana Marg, Koteshwor"
"Aug 25, 2021",434,Jwagal,Sharvani Regmi,Lalitpur,NH14037,https://www.nepalhomes.com/detail/flat-for-rent-in-jwagal-kupandol,"25,000",m,Flats,,9866335901,regmisharvani100@gmail.com,"Flat for rent in Jwagal, Kupandol"
"Aug 24, 2021",246,Naxal,Yagyadi Acharya,Kathmandu,NH14034,https://www.nepalhomes.com/detail/flat-for-rent-in-naxal,"25,000",m,Flats,,980-1189696,yagyadi@gmail.com,Flat for rent in Naxal
"Aug 25, 2021",228,Bhaisepati,Nepal Real Estate Solution,Lalitpur,NH14043,https://www.nepalhomes.com/detail/duplex-house-for-sale-at-bhaisepati-height,3.8 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Duplex house for sale at Bhaisepati Height
"Aug 26, 2021",170,Nakhudole,Nepal Real Estate Solution,Lalitpur,NH14046,https://www.nepalhomes.com/detail/house-for-sale-at-nakkhudole-bhaisepati,2.9 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"House for sale at Nakkhudole, Bhaisepati"
"Aug 26, 2021",448,Taukhel,Fyafulla Real Estate Services,Lalitpur,NH14045,https://www.nepalhomes.com/detail/land-for-sale-in-taukhel-godawari,15.5 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Land for sale in Taukhel, Godawari"
"Aug 23, 2021",60,Budhanilkantha,Nepal Real Estate Solution,Kathmandu,NH14030,https://www.nepalhomes.com/detail/semi-furnished-house-for-sale-in-budhanilkantha,5.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Semi furnished house for sale in Budhanilkantha
"Aug 23, 2021",92,Phutung,Bimal Tamang,Kathmandu,NH14024,https://www.nepalhomes.com/detail/new-house-for-sale-at-suryadaya-awas-thapa-gaun-07-tarakeshor,2.6 Cr,NA,House,,9851161780,entire.bimal@gmail.com,"New house for sale at Suryadaya Awas,Thapa Gaun, 07 Tarakeshor"
"Aug 20, 2021",233,Bhaisepati,Nepal Real Estate Solution,Lalitpur,NH14018,https://www.nepalhomes.com/detail/brand-new-house-for-sale-at-bhaisepati-lalitpur,2.95 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"Brand new house for sale at Bhaisepati, Lalitpur"
"Aug 20, 2021",160,Panchetar,Nabin Bidari,Kathmandu,NH14016,https://www.nepalhomes.com/detail/land-for-sale-in-panchetar-tokha,36 Lac,aana,Land,,980-1189696,nabinbidari39@gmail.com,"Land for sale in Panchetar, Tokha"
"Aug 20, 2021",70,Jhamsikhel,Nepal Real Estate Solution,Lalitpur,NH14017,https://www.nepalhomes.com/detail/apartment-for-rent-in-jhamsikhel-lalitpur-NH14017,1.2 Lac,m,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,"Apartment for rent in Jhamsikhel, Lalitpur"
"Aug 23, 2021",213,Anamnagar,Nepal Real Estate Solution,Kathmandu,NH14028,https://www.nepalhomes.com/detail/house-for-sale-in-anamnagar,4.25 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,House for sale in Anamnagar
"Aug 23, 2021",41,Bhangal,Lucky Housing and Real Estate,Kathmandu,NH14027,https://www.nepalhomes.com/detail/bungalow-house-for-sale-at-bhangal-budhanilkantha-NH14027,3.35 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Bungalow house for sale at Bhangal, Budhanilkantha"
"Aug 23, 2021",122,Bhaisepati,Sara Sewa Private Limited,Lalitpur,NH14029,https://www.nepalhomes.com/detail/house-on-sale-at-bhainsepati-lalitpur,3.6 Cr,NA,House,Unnati Khatiwada,9842341392,sarasewa43@gmail.com,"House on sale at Bhainsepati, Lalitpur"
"Aug 18, 2021",75,Jhamsikhel,Ghar Jagga Bazar Realestate,Lalitpur,NH14005,https://www.nepalhomes.com/detail/commercial-land-for-sale-in-jhamsikhel,1.1 Cr,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Commercial land for sale in Jhamsikhel
"Aug 19, 2021",85,Narayanthan,Ghar Jagga Bazar Realestate,Kathmandu,NH14014,https://www.nepalhomes.com/detail/house-for-sale-at-narayanthan,6.5 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,House for sale at Narayanthan
"Aug 18, 2021",42,Sitapaila,Ghar Jagga Bazar Realestate,Kathmandu,NH14006,https://www.nepalhomes.com/detail/residential-land-for-sale-in-sitapaila,28 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential land for sale in Sitapaila
"Aug 18, 2021",277,Chapagaun,Ghar Jagga Bazar Realestate,Lalitpur,NH14007,https://www.nepalhomes.com/detail/land-on-sale-in-chapagaun-muldol,10 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Land on sale in Chapagaun, Muldol"
"Aug 18, 2021",244,Aakasedhara,Lucky Housing and Real Estate,Kathmandu,NH14001,https://www.nepalhomes.com/detail/bungalow-for-sale-in-akasedhara-kapan,4.5 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Bungalow for sale in Akasedhara, Kapan"
"Aug 18, 2021",129,Hattiban,Ghar Jagga Bazar Realestate,Lalitpur,NH14008,https://www.nepalhomes.com/detail/residential-land-on-sale-in-hattiban,38 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential land on sale in Hattiban
"Aug 19, 2021",143,Nakkhu,Nepal Real Estate Solution,Lalitpur,NH14011,https://www.nepalhomes.com/detail/brand-new-bungalow-for-sale-at-nakkhu,3.8 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Brand new bungalow for sale at Nakkhu
"Aug 19, 2021",153,Jhamsikhel,Smart D Estate,Lalitpur,NH14009,https://www.nepalhomes.com/detail/house-for-rent-in-jhamsikhel,1 Lac,m,House,Prasanna Dharel,9861589682,info@smartdestate.com,House for rent in Jhamsikhel
"Aug 18, 2021",83,Sukedhara,Smart D Estate,Kathmandu,NH14000,https://www.nepalhomes.com/detail/semi-commercial-land-for-sale-in-sukedhara,72 Lac,aana,Land,Prasanna Dharel,9861589682,info@smartdestate.com,Semi commercial land for sale in Sukedhara
"Aug 17, 2021",146,Hattiban,Nepal Real Estate Solution,Lalitpur,NH13994,https://www.nepalhomes.com/detail/bungalow-for-sale-at-hattiban-lalitpur-NH13994,7.5 Cr,NA,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"Bungalow for sale at Hattiban, Lalitpur"
"Aug 17, 2021",134,Gokarna,manoj aryal,Kathmandu,NH13996,https://www.nepalhomes.com/detail/house-for-sale-near-gokarneshwor-temple,1.3 Cr,NA,House,,9851279070,sahilmhs.21@gmail.com,House for sale near Gokarneshwor Temple
"Aug 16, 2021",116,Kapan,Lucky Housing and Real Estate,Kathmandu,NH13981,https://www.nepalhomes.com/detail/house-on-sale-at-kapan-near-karuna-hospital,1.55 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,House on sale at Kapan near Karuna Hospital
"Aug 17, 2021",310,Chamati,Fyafulla Real Estate Services,Kathmandu,NH13995,https://www.nepalhomes.com/detail/full-furnished-flat-rent-in-chamati,"50,000",m,Flats,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Full furnished Flat rent in Chamati
"Aug 17, 2021",35,Bansbari,Fyafulla Real Estate Services,Kathmandu,NH13997,https://www.nepalhomes.com/detail/land-on-sale-in-bansbari-NH13997,40 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,Land on sale in Bansbari
"Aug 17, 2021",898,Dhapakhel,Nepal Real Estate Solution,Lalitpur,NH13998,https://www.nepalhomes.com/detail/semi-furnished-apartment-for-sale-in-downtown-apartment-dhapakhel,1.75 Cr,NA,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,"Semi furnished apartment for sale in Downtown Apartment, Dhapakhel"
"Aug 16, 2021",129,Banasthali,Sara Sewa Private Limited,Kathmandu,NH13980,https://www.nepalhomes.com/detail/house-on-sale-at-banasthali,7 Cr,NA,House,Unnati Khatiwada,9842341392,sarasewa43@gmail.com,House on sale at Banasthali
"Aug 14, 2021",825,Bijulibajar,Bibek Uprety,Kathmandu,NH13970,https://www.nepalhomes.com/detail/full-furnished-apartment-for-sale-at-sunrise-city-homes-anamnagar,3.1 Cr,NA,Apartment,,980-1189696,bibek_87@hotmail.com,"Full Furnished apartment for sale at Sunrise City Homes, Anamnagar"
"Aug 15, 2021",319,Machhegaun,Fyafulla Real Estate Services,Kathmandu,NH13973,https://www.nepalhomes.com/detail/land-on-sale-near-machhegaun-buspark-kirtipur,28 Lac,aana,Land,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Land on sale near Machhegaun Buspark, Kirtipur"
"Aug 18, 2021",172,Kusunti,Smart D Estate,Lalitpur,NH13999,https://www.nepalhomes.com/detail/residential-house-for-rent-at-kusunti,2 Lac,m,House,Prasanna Dharel,9861589682,info@smartdestate.com,Residential house for rent at Kusunti
"Aug 15, 2021",54,Mandikhatar,Lucky Housing and Real Estate,Kathmandu,NH13974,https://www.nepalhomes.com/detail/commercial-house-for-sale-in-mandikhatar,2.75 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,Commercial house for sale in Mandikhatar
"Aug 15, 2021",107,Bhangal,Lucky Housing and Real Estate,Kathmandu,NH13975,https://www.nepalhomes.com/detail/bungalow-house-for-sale-in-bhangal-budhanilkantha,2.9 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Bungalow house for sale in Bhangal, Budhanilkantha"
"Aug 15, 2021",54,Baluwakhani,Lucky Housing and Real Estate,Kathmandu,NH13976,https://www.nepalhomes.com/detail/brand-new-house-for-sale-in-baluwakhani,3.8 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,Brand new house for sale in Baluwakhani
